group_id,year,cell_weight,respondents,household_production_minutes,care_minutes,education_minutes,admin_services_minutes,leisure_minutes,market_work_minutes,high_ai_minutes,ai_score_weighted_minutes,pre_ai_exposure,pre_high_ai_share,pre_weighted_n,age_group,gender,education,income_group,parent_status,pre_ai_exposure_z,exposure_bin
25_34|men|ba_plus|no_valid_earnings|parent,2021,40292860.582283,6,156.986612644913,177.5219475326593,0.0,11.043859952740414,271.69067229507345,128.9663252760031,14.587920305438358,81.1583975392704,0.10377777814800825,0.09140053666374877,307630064.21781194,25_34,men,ba_plus,no_valid_earnings,parent,1.6873312635864532,Q4_high
55_64|women|ba_plus|1000_1499_week|parent,2021,18279320.440803,3,178.49741635577877,0.0,0.0,109.67285150272646,227.70995379217823,257.30170427117076,104.04861996396563,133.57428138155615,0.0843471059571192,0.046817147215934156,119966783.928792,55_64,women,ba_plus,1000_1499_week,parent,0.6627933348746038,Q4_high
65_plus|men|some_college|1000_1499_week|nonparent,2021,53428957.126701996,10,57.89177609547214,0.0,0.0,14.27656678758892,403.5421012568552,363.3422591955601,16.785467511776577,82.19575719491651,0.0591301733505566,0.015368392100497135,131883137.973592,65_plus,men,some_college,1000_1499_week,nonparent,-0.6668417723096028,Q1_low
25_34|men|hs|1500plus_week|nonparent,2021,134304656.732463,6,29.11303372751251,14.776852160611934,0.0,17.10487279609572,213.11724978782556,534.0619770082772,4.666374366509032,77.86898148338682,0.054857407871201365,0.00601796138567497,233247827.26506197,25_34,men,hs,1500plus_week,nonparent,-0.8921355887604173,Q1_low
35_44|women|ba_plus|lt_500_week|nonparent,2021,93670642.83490701,6,32.02758082063678,0.9993447965538127,0.0,16.017159831246925,251.7751428454913,467.33342807175615,15.844513131219543,82.67301739226059,0.08246127139948932,0.05334285468584002,348086766.626331,35_44,women,ba_plus,lt_500_week,nonparent,0.5633572982523969,Q4_high
55_64|men|ba_plus|1000_1499_week|parent,2021,51209254.768974006,5,80.34905844659859,12.52748979279079,0.0,18.74586849897978,433.625835332122,357.25238612448277,0.5207185694161051,76.94838856516122,0.06257966158483615,0.017755277810617195,242778051.466837,55_64,men,ba_plus,1000_1499_week,parent,-0.4849576102000799,Q2
35_44|men|ba_plus|1000_1499_week|nonparent,2021,157364370.685527,14,44.42633921577445,16.016799752633627,0.0,22.568705608741215,183.03202307172143,521.1032782038179,14.969972960848597,83.77891769990718,0.06057593328403027,0.012683349670869783,916832657.738401,35_44,men,ba_plus,1000_1499_week,nonparent,-0.590609932612866,Q2
35_44|women|some_college|500_999_week|nonparent,2021,77087451.619329,12,124.78325859186896,0.920357274461028,36.36346177860665,65.03534832817141,198.13326747611245,274.0900043622249,63.76264478491479,117.93742414161821,0.07741113677369617,0.04184997195110239,476753900.96719605,35_44,women,some_college,500_999_week,nonparent,0.29707446364968065,Q4_high
25_34|women|hs|no_valid_earnings|nonparent,2021,174835501.98792097,10,142.6174133659254,2.7814474459733995,0.0,92.7583202280341,404.0869569688264,0.0,79.09923135250524,124.46074703999508,0.08078788895916193,0.044096427159372294,621200251.4453931,25_34,women,hs,no_valid_earnings,nonparent,0.47512340894002947,Q4_high
45_54|men|lt_hs|lt_500_week|nonparent,2021,2628343.016765,1,130.0,30.0,0.0,0.0,220.00000000000003,500.0,0.0,72.0,0.05348682667972944,0.004145776539755522,214270158.058529,45_54,men,lt_hs,lt_500_week,nonparent,-0.9644034136327083,Q1_low
35_44|women|ba_plus|no_valid_earnings|nonparent,2021,162523078.90083298,17,184.17254762293132,9.117861095981826,9.737951781078326,70.8731280270979,321.25138092495877,157.5733291602942,70.43595391938311,116.10238443389595,0.09284223855357855,0.07095179525381395,579237751.288946,35_44,women,ba_plus,no_valid_earnings,nonparent,1.1107235695573778,Q4_high
35_44|men|lt_hs|lt_500_week|parent,2021,106175344.03245601,7,131.77452852369058,69.52813958001015,20.928871091820078,32.05858638865387,215.2053715009863,163.58663714545597,23.70363649560354,88.94075554941267,0.0580259467209198,0.010485298248080638,389979500.53760296,35_44,men,lt_hs,lt_500_week,parent,-0.7250652888633444,Q1_low
45_54|men|some_college|no_valid_earnings|parent,2021,78653497.90683201,11,139.70772223550742,41.786719165889565,0.0,75.0935718271983,225.88928965022316,220.72153126044245,33.13568742697255,102.41978476415498,0.06705161715843946,0.022911035539397866,583060307.007339,45_54,men,some_college,no_valid_earnings,parent,-0.24916092464746756,Q3
55_64|women|some_college|no_valid_earnings|parent,2021,108157924.83353199,11,146.18544397883116,72.27948085732135,0.0,55.42030578017878,447.6163250695258,3.3689905341048205,81.05950263402465,119.72315014104205,0.07408615605772843,0.03559987330289049,340028668.84274507,55_64,women,some_college,no_valid_earnings,parent,0.12175531759657864,Q3
25_34|women|hs|lt_500_week|parent,2021,278037420.665982,23,143.35649829753197,86.13212488341784,0.0,33.34566425781506,230.02301937674932,182.3848071894285,23.158797863951047,91.17605073408001,0.0679575953196405,0.023169889412956616,1366419630.738956,25_34,women,hs,lt_500_week,parent,-0.20139062727348805,Q3
45_54|men|ba_plus|lt_500_week|parent,2021,26398794.278819002,4,55.17254822541648,52.21132389086886,0.0,25.489765284854833,522.5776688173928,82.86848634245759,78.7736791218649,115.9194959442441,0.07047520843919916,0.032956388477568314,122942943.582799,45_54,men,ba_plus,lt_500_week,parent,-0.0686422536984417,Q3
45_54|women|lt_hs|500_999_week|nonparent,2021,57369861.051332,3,142.176162875364,4.818724702070749,0.0,19.775750878710536,124.73277705535034,394.0344434793709,5.31957677249829,78.76103977158814,0.05463343390077196,0.006216768524941569,232735562.95260397,45_54,women,lt_hs,500_999_week,nonparent,-0.9039452588271436,Q1_low
45_54|men|hs|no_valid_earnings|parent,2021,128417362.19584899,9,121.88091734472923,28.89012158471351,0.0,37.15483450286191,274.76185155667974,218.12587991759295,68.58791251408202,113.04646132104905,0.05887510339235668,0.01314017719112448,776147583.991353,45_54,men,hs,no_valid_earnings,parent,-0.680291067531273,Q1_low
25_34|men|lt_hs|500_999_week|nonparent,2021,28425784.933718998,2,66.56130343178174,0.0,0.0,21.708663687121817,541.3165345251513,0.0,18.607426017532983,85.51829500173771,0.06426392941272925,0.022402356751970474,345015723.57281405,25_34,men,lt_hs,500_999_week,nonparent,-0.3961497576032597,Q2
35_44|men|lt_hs|500_999_week|parent,2021,86427283.451084,6,71.58683841272926,35.407289952487666,0.0,8.818322318871274,258.57146825100455,341.7780362378708,8.818322318871274,77.0969903003076,0.061563294516643184,0.017010492262672212,779971259.900946,35_44,men,lt_hs,500_999_week,parent,-0.5385484793489926,Q2
55_64|women|hs|lt_500_week|parent,2021,24116534.980045002,3,226.97519700097797,233.02565238518704,0.0,35.843909335763,337.85614046408125,0.0,128.94149352220074,157.6025025392846,0.06802492336773279,0.02002184815012301,313646716.18185693,55_64,women,hs,lt_500_week,parent,-0.1978405628053619,Q3
45_54|men|some_college|1500plus_week|parent,2021,115953931.71003702,15,84.60234159418133,11.012687295449943,0.0,20.631348275423658,319.28156666369136,275.651428401377,14.407944631073878,82.9558202437452,0.06602209453848049,0.022813614233566246,520944200.92022896,45_54,men,some_college,1500plus_week,parent,-0.30344545800032563,Q2
45_54|men|lt_hs|1500plus_week|parent,2021,18892338.649957,1,30.0,0.0,0.0,0.0,45.0,675.0,15.0,79.23,0.05735642897814846,0.013353435559161466,92962542.789522,45_54,men,lt_hs,1500plus_week,parent,-0.7603675323820435,Q1_low
65_plus|men|ba_plus|1500plus_week|parent,2021,7333076.785019,1,450.0,0.0,0.0,125.0,180.0,0.0,0.0,103.87499999999999,0.056180119956605934,0.005531808894404126,87315870.93330799,65_plus,men,ba_plus,1500plus_week,parent,-0.822391799819448,Q1_low
65_plus|men|hs|lt_500_week|nonparent,2021,87001113.04607801,10,109.7678584810842,13.55271073572682,3.279113138104854,39.459806255082945,379.6416067928159,235.31714401197863,8.669422359289822,85.73263043563162,0.05983700220654976,0.013957529684614337,481633097.739568,65_plus,men,hs,lt_500_week,nonparent,-0.6295721933182719,Q1_low
55_64|men|lt_hs|lt_500_week|nonparent,2021,50861541.137161,7,67.40742135548135,59.51935068722251,0.0,22.13695436239099,393.70726082513556,179.6741549419939,45.94886483977063,98.33839660257583,0.06163512299002313,0.019795130731154076,221204596.78584403,55_64,men,lt_hs,lt_500_week,nonparent,-0.5347611170479738,Q2
65_plus|women|hs|1500plus_week|nonparent,2021,10045343.364247,1,5.0,0.0,0.0,0.0,315.0,479.0,15.0,79.23,0.06433803923482075,0.021512114958530643,38744544.036885,65_plus,women,hs,1500plus_week,nonparent,-0.3922421046473097,Q2
35_44|women|some_college|1000_1499_week|nonparent,2021,59160358.483844995,7,105.87760490139634,0.0,0.0,98.31537874064075,209.6430929841191,351.3749136040485,44.2923360398715,110.21970026068027,0.06160946819157052,0.012558345450931443,239367732.30462697,35_44,women,some_college,1000_1499_week,nonparent,-0.5361138398879222,Q2
65_plus|women|ba_plus|no_valid_earnings|parent,2021,40030487.635058,6,260.64158158734216,26.652023191455637,0.0,92.43021527730048,365.28893527093936,37.6344940314754,47.18735380236227,111.4544202963403,0.07418300226648142,0.03609584408564052,181561547.30099702,65_plus,women,ba_plus,no_valid_earnings,parent,0.12686181175924088,Q3
45_54|men|hs|1500plus_week|parent,2021,178412499.183456,8,132.23606882911832,86.60578579846583,0.0,6.948481990584535,176.25877679177145,411.2209107439097,4.408750361432107,75.19588927434162,0.06394154414884895,0.01617088914490691,667278678.8046261,45_54,men,hs,1500plus_week,parent,-0.4131484454128364,Q2
65_plus|men|hs|1500plus_week|nonparent,2021,37367676.112889,3,140.66811997587826,0.0,0.0,12.983845396982185,199.8896133712552,536.1206543836528,0.22099570412505762,75.38226218866286,0.05652552655722872,0.0012404288047548032,103473189.317741,65_plus,men,hs,1500plus_week,nonparent,-0.804179245992751,Q1_low
25_34|men|hs|1000_1499_week|parent,2021,137761965.083207,11,78.125329820227,56.41382778536281,0.0,13.082191511213672,252.58870874365,349.6643843337186,9.762774027519995,79.37074251078383,0.0590508012344718,0.014154052774536165,654353200.4530559,25_34,men,hs,1000_1499_week,parent,-0.6710268948113927,Q1_low
65_plus|women|hs|no_valid_earnings|parent,2021,246107264.34246898,23,200.05087443043365,49.61834980873179,0.0,52.93936785127476,391.37861901543425,0.6652821975721995,33.683371862793805,95.95759589869894,0.06937867478843757,0.02747140584325214,691580025.3292559,65_plus,women,hs,no_valid_earnings,parent,-0.12646013587345478,Q3
65_plus|women|some_college|no_valid_earnings|parent,2021,141474316.604665,17,199.23486235307988,32.4467717875501,0.0,41.702637179481535,469.64164394420203,0.0,43.58085946325483,99.97444431594216,0.07893845325304392,0.04719153043590998,393005909.17845297,65_plus,women,some_college,no_valid_earnings,parent,0.377606606174948,Q4_high
65_plus|men|some_college|no_valid_earnings|parent,2021,28899014.845677003,6,409.97250235146146,62.52190351233568,0.0,17.263026253510958,337.85871717668886,0.0,32.34165219685172,92.34283552318628,0.06671521805203463,0.025869312882370658,174550253.010423,65_plus,men,some_college,no_valid_earnings,parent,-0.2668985325032642,Q2
15_24|women|lt_hs|lt_500_week|nonparent,2021,86035106.78950399,6,137.93588913900933,6.419277060830693,158.71923377323924,32.33118790497147,225.43835175453336,19.903286064740787,127.33171023784531,149.08630043247211,0.093848573134854,0.0589644211098597,452465468.015969,15_24,women,lt_hs,lt_500_week,nonparent,1.1637854470550844,Q4_high
65_plus|men|hs|500_999_week|nonparent,2021,117716969.18012099,11,158.91428082627274,2.0479087369872193,0.0,36.59565968211145,304.0725149313856,292.45522151865873,60.718956676976724,107.74301450602336,0.07074305086796828,0.03060645847432324,451690694.142387,65_plus,men,hs,500_999_week,nonparent,-0.05451949332780775,Q3
25_34|women|ba_plus|lt_500_week|nonparent,2021,125614316.06813,8,44.057092649245405,0.0,99.90033813354972,55.845882373608,245.0050664862872,280.79186311260884,161.23681739904225,163.00079678495248,0.10287385949860928,0.0895208191407896,979580371.7329689,25_34,women,ba_plus,lt_500_week,nonparent,1.6396695598800075,Q4_high
35_44|women|some_college|no_valid_earnings|nonparent,2021,119241687.44697699,12,83.00227091233916,16.2058391500331,5.117633415799926,13.996913171912956,335.44681638789376,309.77422058249005,8.942449159311801,79.6090914558505,0.07574701495449689,0.040400806786043394,455117790.88900995,35_44,women,some_college,no_valid_earnings,nonparent,0.20932886715065305,Q3
55_64|men|lt_hs|lt_500_week|parent,2021,19058124.362549,2,21.98761952216837,68.29095945708765,0.0,2.5867787673139255,206.08755026867289,451.7032937659223,0.0,72.65962858566508,0.061646529842822234,0.010781281501463439,141178641.675973,55_64,men,lt_hs,lt_500_week,parent,-0.5341596580132528,Q2
55_64|men|some_college|no_valid_earnings|parent,2021,86921663.006233,10,124.96937794556322,61.64134594573441,0.0,29.007670831371165,562.9396232564048,56.66455831355007,26.793165542553158,88.05114853224431,0.06571067704550215,0.022626665712206267,293870416.077287,55_64,men,some_college,no_valid_earnings,parent,-0.31986583862772683,Q2
25_34|women|some_college|1000_1499_week|parent,2021,16933578.410850998,4,193.40747788692352,21.22131811213615,0.0,84.62756484289325,182.04622327065388,100.80464671618132,23.24237788886589,101.08731709304148,0.062073853359191265,0.014843861151416707,337169631.28171897,25_34,women,some_college,1000_1499_week,parent,-0.5116277998227844,Q2
65_plus|women|lt_hs|500_999_week|nonparent,2021,16409554.411177,2,135.96302562699455,6.774919134308529,0.0,47.42443394015971,420.50962926795285,0.0,40.64951480585118,103.68629679116098,0.07200437277163957,0.028228829726285543,16409554.411177,65_plus,women,lt_hs,500_999_week,nonparent,0.011987322181755893,Q3
55_64|men|lt_hs|1000_1499_week|parent,2021,4275349.411458,1,0.0,15.0,0.0,310.0,0.0,0.0,0.0,151.04999999999998,0.07683770488930078,0.0,32535235.422089003,55_64,men,lt_hs,1000_1499_week,parent,0.26683862263892744,Q3
35_44|women|some_college|1500plus_week|nonparent,2021,55903001.36093101,5,36.23516637333468,0.0,0.0,8.780505557558676,213.69948398363775,459.1697246946095,14.628368297740014,80.49213078888711,0.05930539450315317,0.015053759567135788,71272201.553037,35_44,women,some_college,1500plus_week,nonparent,-0.657602734411986,Q1_low
35_44|men|some_college|lt_500_week|parent,2021,40442854.090618,5,42.67702042346774,45.38942100967448,0.0,40.65464287436237,341.09555349968485,246.84858925054385,16.4805913390774,87.3411357394368,0.08848834184333575,0.07287146697719891,210892703.74793902,35_44,men,some_college,lt_500_week,parent,0.8811518762307252,Q4_high
15_24|men|ba_plus|1500plus_week|nonparent,2021,128990270.728405,8,23.215407732813905,0.3413313340265475,5.3812558544696145,35.46201630528893,288.9493367458024,462.29225190836695,41.45397042506219,97.8369508668454,0.05928359773641019,0.014680643791693709,411542164.8253559,15_24,men,ba_plus,1500plus_week,nonparent,-0.6587520314631677,Q1_low
55_64|men|some_college|1500plus_week|parent,2021,27195301.90681,5,122.99062869802611,0.3851515189315518,0.0,23.72807809911192,303.7113931863182,139.74460466741638,0.0,78.05065991527354,0.05697815726985006,0.006956730912012404,229777513.660187,55_64,men,some_college,1500plus_week,parent,-0.7803129932854526,Q1_low
35_44|men|hs|lt_500_week|nonparent,2021,106277171.07611799,6,67.86531006186296,0.0,0.0,39.55362693192789,188.76551238758745,170.82470409753142,27.321343750180922,91.17066631303256,0.06300072407070342,0.02195243019968618,415600297.152068,35_44,men,hs,lt_500_week,nonparent,-0.46275588280276414,Q2
55_64|women|ba_plus|lt_500_week|parent,2021,31806188.60604,2,107.22056097133209,35.74018699044402,0.0,32.16616829139963,206.76728863856155,253.71906584553096,0.0,80.20237291430689,0.07626592381290755,0.03761799672991233,149814978.998572,55_64,women,ba_plus,lt_500_week,parent,0.23668982521547866,Q3
35_44|women|lt_hs|500_999_week|parent,2021,132116711.682064,6,145.8362752047543,93.47954654230978,0.0,6.373013466421647,80.8573154018931,363.9347067397511,5.279758513962604,75.0517004210704,0.05769769669822144,0.00910943650539222,349600857.84871,35_44,women,lt_hs,500_999_week,parent,-0.7423732129048342,Q1_low
25_34|men|lt_hs|1000_1499_week|parent,2021,17860243.641698,1,0.0,0.0,0.0,0.0,150.0,465.0,0.0,72.0,0.051792499278954,0.0017192628723981002,153545564.697379,25_34,men,lt_hs,1000_1499_week,parent,-1.0537416860659266,Q1_low
15_24|men|lt_hs|no_valid_earnings|nonparent,2021,331458668.847532,10,12.466222960961595,0.0,76.72166290567073,89.7601165313323,345.77542905925617,35.82237877963571,88.7054701772082,146.61736455987437,0.11617106167093344,0.11469224814201927,929924460.138609,15_24,men,lt_hs,no_valid_earnings,nonparent,2.3408026878262294,Q4_high
15_24|women|some_college|500_999_week|parent,2021,157478374.888115,10,121.89185768031716,3.640549188464498,0.0,13.008616257569711,184.01713164476936,339.54412866345365,32.86132854482617,90.42679784656838,0.06789632206661406,0.029056168861856396,428487475.50123394,15_24,women,some_college,500_999_week,parent,-0.20462143530341248,Q3
